Ano do BO (RDO);Data do Acidente;Tipo do veiculo da vitima;Tipo de vitima;Tipo de acidente;Sexo;Idade da vitima
2017;04/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2017;29/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;46
2017;29/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;39
2017;29/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;29/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;24
2017;16/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;53
2017;29/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;47
2017;29/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;17
2017;23/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;37
2017;28/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;32
2017;04/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;71
2017;23/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;78
2017;21/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;80
2017;28/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;37
2017;26/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;40
2017;28/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;56
2017;28/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;31
2017;28/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2017;28/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;74
2017;27/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;24
2017;26/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2017;27/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;31
2017;27/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;18
2017;27/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;27/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;46
2017;27/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;34
2017;26/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;32
2017;17/02/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;68
2017;23/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;41
2017;27/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;44
2017;25/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;18
2017;18/02/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;77
2017;26/03/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;20
2017;26/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;67
2017;26/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;52
2017;26/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;23
2017;13/01/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;44
2017;26/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;51
2017;26/03/2017;MOTOCICLETA;PASSAGEIRO;CHOQUE;MASCULINO;14
2017;26/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;25
2017;26/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;58
2017;26/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;NAO DISPONIVEL
2017;26/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2017;26/03/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;6
2017;26/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;55
2017;24/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;40
2017;26/03/2017;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;25
2017;26/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;21
2017;26/03/2017;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;31
2017;26/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;62
2017;26/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;35
2017;15/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;45
2017;26/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;19
2017;26/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;27
2017;26/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2017;26/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;21
2017;26/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;26/03/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;22
2017;26/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;27
2017;25/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2017;25/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;45
2017;25/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;28
2017;25/03/2017;AUTOMOVEL;PASSAGEIRO;NAO DISPONIVEL;FEMININO;27
2017;25/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;52
2017;25/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;25/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;NAO DISPONIVEL;NAO DISPONIVEL
2017;25/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;69
2017;25/03/2017;AUTOMOVEL;NAO DISPONIVEL;OUTROS;MASCULINO;40
2017;25/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;59
2017;25/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2017;18/02/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;57
2016;26/06/2016;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;33
2017;25/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;21
2017;25/03/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;24
2017;22/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;85
2017;24/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;51
2017;05/03/2017;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;17
2017;30/10/2016;BICICLETA;CONDUTOR;COLISAO;MASCULINO;33
2017;25/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;45
2017;25/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;23
2017;25/03/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;21
2017;19/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;73
2017;25/03/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;19
2017;25/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;73
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;62
2017;24/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;50
2017;25/03/2017;PEDESTRE;PEDESTRE;CHOQUE;MASCULINO;37
2017;24/03/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;49
2017;24/03/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;16
2017;21/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;38
2017;23/03/2017;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;MASCULINO;66
2017;24/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;33
2017;23/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;24/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;36
2017;18/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;38
2017;24/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;42
2017;24/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;25
2017;24/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;22/03/2017;CAMINHAO;CONDUTOR;NAO DISPONIVEL;MASCULINO;58
2017;24/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;24/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;62
2017;23/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;40
2017;19/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;20
2017;23/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;18
2017;23/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2017;23/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;45
2017;22/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;31
2017;05/03/2017;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;21
2017;23/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;21
2017;23/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;31
2017;23/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2017;23/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2017;20/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;60
2017;06/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;48
2017;18/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;60
2017;20/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2017;22/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;79
2017;22/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;22/03/2017;AUTOMOVEL;NAO DISPONIVEL;COLISAO;MASCULINO;72
2017;22/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;40
2017;22/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;76
2017;19/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;32
2017;22/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;24
2017;21/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2017;21/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2017;21/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;28
2017;20/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2017;21/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2017;21/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2017;21/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2017;20/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;48
2017;21/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;71
2017;01/01/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;20
2017;10/01/2017;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;20
2017;21/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;28
2017;27/02/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2017;21/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2017;21/03/2017;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;58
2017;28/10/2016;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;38
2017;21/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;53
2017;21/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;51
2017;20/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;66
2017;20/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;67
2017;20/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;51
2017;20/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;49
2017;20/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;25
2017;20/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;20/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;53
2017;19/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;87
2017;20/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;52
2017;20/03/2017;PEDESTRE;PEDESTRE;COLISAO;MASCULINO;68
2017;20/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;38
2017;19/03/2017;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;15
2017;19/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;23
2017;15/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;78
2017;20/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;41
2017;20/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;21
2017;16/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;47
2017;06/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;65
2017;29/01/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;19
2017;17/07/2016;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;41
2017;19/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;64
2017;19/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;25
2017;09/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;47
2017;18/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;75
2017;19/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;71
2017;19/03/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;21
2017;19/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;74
2017;19/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;FEMININO;32
2017;19/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;19/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2017;07/02/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;48
2017;18/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2017;18/03/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;50
2017;18/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;26
2017;18/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;55
2017;18/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2017;18/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;34
2017;18/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;60
2017;18/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;58
2017;18/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2017;18/03/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;44
2017;18/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2017;16/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;35
2017;14/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;66
2016;29/12/2016;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;38
2017;18/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;35
2017;18/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;69
2017;17/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2017;17/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;17/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;78
2017;17/03/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;75
2017;17/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;45
2017;17/03/2017;CAMINHAO;PASSAGEIRO;COLISAO;MASCULINO;46
2017;17/03/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;47
2017;17/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;88
2017;17/03/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;39
2017;17/03/2017;CAMINHAO;PASSAGEIRO;COLISAO;NAO DISPONIVEL;NAO DISPONIVEL
2017;17/03/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;0
2017;17/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;55
2017;17/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;51
2017;21/02/2017;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;72
2017;17/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;85
2017;17/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;47
2017;24/02/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;17/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;78
2017;12/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;20
2017;17/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;16/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;71
2017;16/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;48
2017;16/03/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;0
2017;09/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;32
2017;16/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;42
2017;16/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;48
2017;16/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;16/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;83
2017;16/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;71
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2017;16/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;54
2017;16/03/2017;AUTOMOVEL;CONDUTOR;NAO DISPONIVEL;NAO DISPONIVEL;64
2017;16/03/2017;BICICLETA;CONDUTOR;CHOQUE;MASCULINO;53
2017;11/12/2016;MOTOCICLETA;PASSAGEIRO;OUTROS;MASCULINO;16
2017;21/01/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;79
2017;03/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;36
2017;15/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2017;15/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;49
2017;15/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;19
2017;28/02/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;16
2017;06/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;42
2017;15/03/2017;OUTROS;CONDUTOR;OUTROS;MASCULINO;32
2017;07/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;73
2017;14/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;54
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;81
2017;10/03/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;38
2017;14/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;54
2017;14/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2017;14/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;81
2017;14/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;20
2017;14/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;22
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2017;14/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;69
2017;10/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;77
2017;05/01/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;40
2017;13/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;19
2017;13/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;75
2017;13/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;19
2017;13/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;51
2017;07/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;54
2017;13/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;47
2017;13/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;75
2017;19/02/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;35
2017;13/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;29
2017;13/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;23
2017;13/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;61
2017;10/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;84
2017;13/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;10
2017;13/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2017;13/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2016;21/11/2016;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;42
2017;21/11/2016;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;42
2017;12/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;33
2017;11/03/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;MASCULINO;21
2017;11/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2017;12/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;17
2017;12/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;FEMININO;28
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;60
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;6
2017;12/03/2017;PEDESTRE;PEDESTRE;NAO DISPONIVEL;MASCULINO;68
2017;12/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;36
2017;12/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;32
2017;12/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;32
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2017;12/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;20
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;76
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;34
2017;12/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;34
2017;12/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2017;09/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2017;12/03/2017;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;22
2017;12/03/2017;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;16
2017;12/03/2017;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;16
2017;12/03/2017;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;22
2017;12/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;NAO DISPONIVEL
2017;12/03/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;NAO DISPONIVEL
2017;12/03/2017;PEDESTRE;PEDESTRE;COLISAO;FEMININO;77
2017;12/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;23
2017;11/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;26
2017;11/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;57
2017;10/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;23
2017;23/10/2016;AUTOMOVEL;PASSAGEIRO;NAO DISPONIVEL;MASCULINO;31
2017;11/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;24
2017;10/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;39
2017;11/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;26
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;43
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;51
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;58
2017;05/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;22
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;86
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;25
2017;09/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;33
2017;11/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;26
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;79
2017;08/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;42
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;29
2017;09/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;59
2017;11/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;69
